cell_id,x_original,y_original,x_cropped,y_cropped,x_standardized,y_standardized
25945,7344.8190438115325,16854.566485236217,1863.8190438115325,10634.566485236217,792.1230936199013,4519.690756225392
25946,7201.282754112632,16850.721500333453,1720.2827541126317,10630.721500333453,731.1201704978685,4518.056637641717
25947,7385.995961732789,16844.515665553416,1904.9959617327886,10624.515665553416,809.6232837364352,4515.419157860201
25948,7356.154236502127,16837.433662418945,1875.1542365021269,10617.433662418945,796.9405505134039,4512.409306528051
25949,7312.5409526947,16838.37589989534,1831.5409526946996,10618.375899895342,778.4049048952473,4512.80975745552
25950,7375.611213975852,16823.007500564752,1894.6112139758516,10603.007500564752,805.2097659397369,4506.278187740019
25951,7332.747013607794,16824.96273991831,1851.7470136077936,10604.962739918308,786.9924807833123,4507.109164465281
25952,7294.213581700713,16822.068534270245,1813.213581700713,10602.068534270245,770.615772222803,4505.879127064854
25953,7179.764548269357,16816.547889569767,1698.764548269357,10596.547889569767,721.9749330144767,4503.53285306715
25954,7224.66390197195,16836.888708014532,1743.6639019719496,10616.888708014532,741.0571583380786,4512.177700906176
25955,7254.989327723779,16835.519606311787,1773.9893277237788,10615.519606311787,753.9454642826059,4511.595832682509
25956,7232.856950096142,16809.729174489632,1751.856950096142,10589.729174489632,744.5392037908604,4500.6348991580935
25957,7223.725515085303,16802.724712905623,1742.7255150853034,10582.724712905623,740.658343911254,4497.65800298489
25958,7203.920178462125,16811.052009428928,1722.9201784621246,10591.052009428928,732.241075846403,4501.197104007294
25959,7265.007912476268,16805.871821515408,1784.0079124762678,10585.871821515408,758.2033628024138,4498.995524144048
25960,7414.2192290263,16815.716172671007,1933.2192290263001,10595.716172671007,821.6181723361775,4503.179373385178
25961,7387.6984802835805,16805.89373951834,1906.6984802835805,10585.893739518338,810.3468541205217,4499.004839295294
25962,7285.891820296743,16794.691091983128,1804.8918202967434,10574.691091983128,767.0790236261159,4494.24371409283
25963,7331.403606832222,16801.710313656324,1850.403606832222,10581.710313656324,786.4215329036944,4497.226883303937
25964,7289.524611848362,16768.920717586054,1808.524611848362,10548.920717586054,768.6229600355538,4483.291304974073
25965,7310.458194945924,16760.155260564683,1829.4581949459243,10540.155260564683,777.5197328520178,4479.5659857399905
25966,7411.946069150978,16755.56256878753,1930.9460691509776,10535.562568787529,820.6520793891655,4477.614091734699
25967,7212.087923621364,16752.48612201561,1731.087923621364,10532.486122015609,735.7123675390798,4476.306601856633
25968,7275.100872854875,16753.354887743626,1794.100872854875,10533.354887743626,762.4928709633218,4476.675827291041
25969,7394.458998336336,16743.66679981383,1913.4589983363358,10523.66679981383,813.2200742929426,4472.558389920877
25970,7444.533595277306,16753.512200665555,1963.5335952773057,10533.512200665555,834.501777992855,4476.74268528286
25971,7250.980749260163,16750.321064795342,1769.980749260163,10530.321064795342,752.2418184355693,4475.38645253802
25972,7466.4138298396565,16747.46177930641,1985.4138298396565,10527.46177930641,843.800877681854,4474.171256205224
25973,7295.330837545233,16739.015179677423,1814.3308375452334,10519.015179677423,771.0906059567242,4470.581451362905
25974,7173.44868934654,16747.796807919927,1692.44868934654,10527.796807919927,719.2906929722795,4474.313643365969
25975,7480.131423304054,16736.088737645485,1999.131423304054,10516.088737645485,849.6308549042229,4469.337713499331
25976,7321.629891211625,16735.703557043336,1840.6298912116254,10515.703557043336,782.2677037649407,4469.174011743417
25977,7263.243189834875,16734.50206625131,1782.243189834875,10514.502066251309,757.4533556798218,4468.663378156806
25978,7286.363675035455,16727.11701888771,1805.3636750354553,10507.117018887711,767.2795618900685,4465.524733027277
25979,7424.261834023116,16732.340778101647,1943.2618340231156,10512.340778101647,825.8862794598241,4467.7448306932
25980,7342.704693024438,16733.416316116192,1861.7046930244378,10513.416316116192,791.224494535386,4468.201934349381
25981,7451.236133972589,16723.39889561796,1970.2361339725894,10503.39889561796,837.3503569383505,4463.944530637633
25982,7273.2605507041435,16719.850274432752,1792.2605507041435,10499.850274432752,761.710734049261,4462.4363666339195
25983,7249.686489604741,16724.560325747647,1768.686489604741,10504.560325747647,751.6917580820149,4464.43813844275
25984,7205.432620637692,16717.291189403546,1724.4326206376918,10497.291189403546,732.883863771019,4461.348755496507
25985,7233.765287111628,16723.265816708627,1752.765287111628,10503.265816708627,744.9252470224418,4463.887972101166
25986,7438.330121922394,16710.291988484332,1957.330121922394,10490.291988484332,831.8653018170174,4458.374095105841
25987,7352.284724080073,16712.9897005738,1871.284724080073,10492.989700573798,795.2960077340309,4459.520622743864
25988,7419.274992087165,16701.643594537087,1938.2749920871647,10481.643594537087,823.766871637045,4454.698527678262
25989,7263.410120241181,16700.889761801285,1782.4101202411812,10480.889761801285,757.524301102502,4454.378148765546
25990,7399.3705952609835,16710.346776716844,1918.3705952609835,10490.346776716844,815.307502985918,4458.397380104659
25991,7299.532437326083,16693.94044944012,1818.5324373260828,10473.94044944012,772.8762858635852,4451.424691012051
25992,7241.172311827339,16689.09914970994,1760.1723118273394,10469.099149709939,748.0732325266192,4449.367138626723
25993,7484.966566999538,16700.582554106662,2003.9665669995384,10480.582554106662,851.6857909748038,4454.247585495332
25994,7366.6718407391545,16689.086284198886,1885.6718407391545,10469.086284198886,801.4105323141406,4449.361670784526
25995,7415.673564556228,16772.379878647993,1934.6735645562276,10552.379878647993,822.2362649363967,4484.761448425397
25996,7489.031379791555,16782.345012290214,2008.031379791555,10562.345012290214,853.4133364114109,4488.996630223341
25997,7358.397142010093,16767.376775091663,1877.3971420100934,10547.376775091663,797.8937853542897,4482.635129413957
25998,7329.525655424034,16772.592489629824,1848.525655424034,10552.592489629824,785.6234035552145,4484.851808092675
25999,7238.722203020182,16777.657525014583,1757.722203020182,10557.657525014583,747.0319362835774,4487.004448131198
26000,7185.9705896054,16776.959657241503,1704.9705896054002,10556.959657241503,724.6125005822951,4486.707854327638
26001,7261.306709553071,16781.318558794843,1780.3067095530714,10561.318558794843,756.6303515600554,4488.560387487808
26002,7347.201739007223,16792.80235883749,1866.2017390072233,10572.802358837489,793.1357390780698,4493.441002505932
26003,7365.332321442745,16788.93370954528,1884.3323214427446,10568.93370954528,800.8412366131664,4491.796826556743
26004,7212.57727498892,16786.612573140264,1731.5772749889202,10566.612573140264,735.920341870291,4490.810343584612
26005,7435.358538848288,16803.11675246848,1954.358538848288,10583.116752468479,830.6023790105223,4497.824619799103
26006,7383.079994089839,16781.550993023433,1902.0799940898387,10561.550993023433,808.3839974881814,4488.659172034959
26007,7468.620707902955,16807.145169975684,1987.6207079029546,10587.145169975684,844.7388008587557,4499.536697239665
26008,7392.785588361185,16683.45795251136,1911.7855883611846,10463.457952511359,812.5088750535034,4446.969629817328
26009,7427.795936651652,16684.314005890436,1946.7959366516516,10464.314005890436,827.3882730769519,4447.333452503435
26010,7500.571755152063,16722.755414486215,2019.571755152063,10502.755414486215,858.3179959396267,4463.671051156642
26011,7520.618034432849,16736.133772281835,2039.6180344328486,10516.133772281835,866.8376646339607,4469.35685321978
26012,7519.721854899526,16772.269323519227,2038.721854899526,10552.269323519227,866.4567883322985,4484.714462495672
26013,7169.4977160492,16280.590913729342,1688.4977160491999,10060.590913729342,717.6115293209099,4275.75113833497
26014,7170.405363633585,16301.68109011873,1689.4053636335848,10081.68109011873,717.9972795442735,4284.71446330046
26015,7176.906357767153,16316.876423651362,1695.9063577671532,10096.876423651362,720.7602020510401,4291.172480051829
26016,7172.089195681418,16350.623457764028,1691.0891956814176,10130.623457764028,718.7129081646025,4305.514969549712
26017,7185.670499036817,16220.969715582505,1704.670499036817,10000.969715582505,724.4849620906473,4250.412129122565
26018,7188.77700772079,16284.635589915782,1707.7770077207897,10064.635589915782,725.8052282813356,4277.470125714208
26019,7178.447862447057,16374.503083237389,1697.4478624470567,10154.503083237389,721.4153415399991,4315.66381037589
26020,7190.907857486747,16341.167950547591,1709.9078574867472,10121.167950547591,726.7108394318675,4301.496378982726
26021,7200.214443145887,16314.921119231316,1719.2144431458873,10094.921119231316,730.666138337002,4290.341475673309
26022,7200.488305953491,16375.861056616453,1719.4883059534914,10155.861056616453,730.7825300302338,4316.240949061993
26023,7201.908181875218,16417.796553820663,1720.9081818752184,10197.796553820663,731.3859772969678,4334.063535373782
26024,7202.375153434701,16250.877741879747,1721.3751534347011,10030.877741879747,731.584440209748,4263.123040298892
26025,7202.060125763487,16218.30836646871,1721.0601257634871,9998.30836646871,731.450553449482,4249.281055749201
26026,7212.184226890094,16272.912868594525,1731.1842268900937,10052.912868594525,735.7532964282898,4272.487969152673
26027,7215.261570579964,16348.45872576124,1734.2615705799644,10128.45872576124,737.0611674964848,4304.594958448527
26028,7226.223254282357,16328.39867404526,1745.2232542823567,10108.39867404526,741.7198830700016,4296.069436469235
26029,7225.505211696162,16300.097975335899,1744.5052116961624,10080.097975335899,741.414714970869,4284.041639517757
26030,7232.118107495841,16367.487594715974,1751.1181074958413,10147.487594715974,744.2251956857325,4312.682227754289
26031,7235.673598321875,16404.65247990821,1754.673598321875,10184.65247990821,745.7362792867968,4328.477303960989
26032,7247.712167341515,16309.82354328399,1766.712167341515,10089.82354328399,750.8526711201438,4288.175005895696
26033,7250.6773397874385,16279.107514412393,1769.6773397874385,10059.107514412393,752.1128694096614,4275.120693625267
26034,7250.99628398534,16382.432453674683,1769.9962839853397,10162.432453674683,752.2484206937694,4319.03379281174
26035,7254.889234304906,16333.759050067893,1773.8892343049056,10113.759050067893,753.9029245795848,4298.347596278854
26036,7255.658507019739,16259.830362712051,1774.6585070197389,10039.830362712051,754.229865483389,4266.9279041526215
26037,7266.15110737974,16417.27418821978,1785.15110737974,10197.27418821978,758.6892206363896,4333.841529993407
26038,7263.966468980334,16360.691953278361,1782.966468980334,10140.691953278361,757.7607493166419,4309.794080143303
26039,7264.777513573618,16311.659667592408,1783.7775135736183,10091.659667592408,758.1054432687878,4288.955358726774
26040,7266.774147232738,16232.897776247013,1785.774147232738,10012.897776247013,758.9540125739136,4255.481554904981
26041,7272.58655279384,16258.158178695161,1791.5865527938404,10038.158178695161,761.4242849373821,4266.217225945444
26042,7279.714827945427,16327.330075773483,1798.7148279454268,10107.330075773483,764.4538018768063,4295.61528220373
26043,7288.533791602008,16290.796317132827,1807.533791602008,10070.796317132827,768.2018614308533,4280.088434781451
26044,7294.787045066821,16391.761946053008,1813.7870450668206,10171.761946053008,770.8594941533987,4322.998827072528
26045,7296.962259265843,16353.588262986676,1815.9622592658434,10133.588262986676,771.7839601879834,4306.775011769337
26046,7303.886410191446,16421.78916139766,1822.886410191446,10201.78916139766,774.7267243313645,4335.760393594006
26047,7309.529355616949,16299.064682639328,1828.529355616949,10079.064682639328,777.1249761372034,4283.602490121714
26048,7328.898811030465,16314.944872997916,1847.8988110304654,10094.944872997916,785.3569946879478,4290.3515710241145
26049,7320.163360788138,16277.965169811801,1839.1633607881377,10057.965169811801,781.6444283349584,4274.635197170015
26050,7346.232664304772,16361.968751359082,1865.2326643047718,10141.968751359082,792.723882329528,4310.33671932761
26051,7347.84924004787,16285.514541221286,1866.84924004787,10065.514541221286,793.4109270203447,4277.843680019047
26052,7349.031960570377,16398.99480112335,1868.0319605703771,10178.99480112335,793.9135832424103,4326.072790477424
26053,7362.604497015363,16327.106149308258,1881.6044970153634,10107.106149308258,799.6819112315294,4295.520113456009
26054,7367.129834749952,16426.61776129702,1886.1298347499524,10206.61776129702,801.6051797687297,4337.812548551234
26055,7379.735918769218,16284.78146870641,1898.7359187692182,10064.78146870641,806.9627654769178,4277.532124200224
26056,7394.353342441459,16327.830547473453,1913.353342441459,10107.830547473453,813.17517053762,4295.827982676217
26057,7393.300318425434,16259.294436513308,1912.300318425434,10039.294436513308,812.7276353308094,4266.700135518156
26058,7394.076761145856,16385.23165051292,1913.076761145856,10165.23165051292,813.0576234869887,4320.223451467991
26059,7410.080891541021,16418.891963363923,1929.0808915410207,10198.891963363923,819.8593789049338,4334.529084429667
26060,7426.926652347399,16276.417686209297,1945.9266523473989,10056.417686209297,827.0188272476445,4273.977516638951
26061,7423.979483775121,16359.492917346282,1942.9794837751206,10139.492917346282,825.7662806044262,4309.28448987217
26062,7428.23230459329,16303.204939993015,1947.2323045932899,10083.204939993015,827.5737294521482,4285.3620994970315
26063,7433.827027432013,16330.832551186651,1952.827027432013,10110.832551186651,829.9514866586055,4297.103834254327
26064,7441.546044123892,16395.24455619185,1960.546044123892,10175.24455619185,833.2320687526541,4324.478936381536
26065,7245.310475768549,16240.939277398898,1764.3104757685487,10020.939277398898,749.8319522016332,4258.899192894532
26066,7372.958157018065,16243.325108364377,1891.9581570180653,10023.325108364377,804.0822167326777,4259.91317105486
26067,7345.810621081133,16263.76876272749,1864.810621081133,10043.76876272749,792.5445139594815,4268.6017241591835
26068,7330.3939743175815,16244.24337513806,1849.3939743175815,10024.24337513806,785.9924390849721,4260.303434433675
26069,7296.6530268982915,16248.943230443187,1815.6530268982915,10028.943230443187,771.6525364317739,4262.300872938355
26070,7408.239039947319,16236.731526645392,1927.2390399473188,10016.731526645392,819.0765919776105,4257.110898824291
26071,7149.372122552346,16835.527853710304,1668.372122552346,10615.527853710304,709.058152084747,4511.5993378268795
26072,7020.137123876995,16825.172385675654,1539.1371238769952,10605.172385675654,654.1332776477229,4507.198263912153
26073,6979.47589738824,16821.362816327342,1498.47589738824,10601.362816327342,636.8522563900019,4505.57919693912
26074,7023.59937587362,16805.552522233465,1542.5993758736204,10585.552522233465,655.6047347462886,4498.859821949222
26075,7079.237118404339,16816.636824633606,1598.2371184043386,10596.636824633606,679.2507753218439,4503.570650469283
26076,7148.420969663185,16804.992899988265,1667.4209696631851,10584.992899988265,708.6539121068537,4498.621982495012
26077,7121.5002842868635,16799.026864084677,1640.5002842868635,10579.026864084677,697.212620821917,4496.086417235988
26078,7088.960437928873,16777.264751169645,1607.960437928873,10557.264751169645,683.383186119771,4486.837519247099
26079,7151.789974088756,16777.768800351165,1670.789974088756,10557.768800351165,710.0857389877212,4487.051740149245
26080,7030.790101160408,16777.799030811322,1549.790101160408,10557.799030811322,658.6607929931735,4487.064588094811
26081,7057.6858991168665,16777.55030511861,1576.6858991168665,10557.55030511861,670.0915071246683,4486.958879675409
26082,7001.7849179689165,16780.449086302462,1520.7849179689165,10560.449086302462,646.3335901367894,4488.190861678546
26083,7091.5419737235525,16752.64801237217,1610.5419737235525,10532.64801237217,684.4803388325098,4476.375405258173
26084,7124.7571703618305,16747.97239705477,1643.7571703618305,10527.972397054771,698.5967974037779,4474.388268748277
26085,6987.8017518643255,16750.815498764216,1506.8017518643255,10530.815498764216,640.3907445423383,4475.5965869747915
26086,7034.551382953235,16749.226478627577,1553.5513829532347,10529.226478627577,660.2593377551248,4474.92125341672
26087,7053.933981370582,16748.6594348053,1572.933981370582,10528.6594348053,668.4969420824973,4474.680259792252
26088,7004.752933989813,16733.570900621482,1523.7529339898128,10513.570900621482,647.5949969456705,4468.267632764129
26089,7056.1290508918155,16731.951391795035,1575.1290508918155,10511.951391795035,669.4298466290215,4467.57934151289
26090,7139.17145400281,16718.347743427068,1658.1714540028097,10498.347743427068,704.7228679511941,4461.797790956503
26091,7166.774579132863,16716.549089613654,1685.7745791328634,10496.549089613654,716.4541961314669,4461.033363085803
26092,7077.2753126277175,16712.103492614366,1596.2753126277175,10492.103492614366,678.41700786678,4459.143984361105
26093,7000.338587473972,16703.29165257706,1519.3385874739724,10483.29165257706,645.7188996764382,4455.39895234525
26094,7031.920427380303,16696.276304658233,1550.9204273803034,10476.276304658233,659.141181636629,4452.4174294797485
26095,6990.407646921289,16677.81387208333,1509.4076469212887,10457.81387208333,641.4982499415477,4444.570895635416
26096,7106.400251597863,16684.79048667334,1625.4002515978627,10464.79048667334,690.7951069290916,4447.53595683617
26097,7019.3799426608575,16669.58142894168,1538.3799426608575,10449.581428941681,653.8114756308644,4441.072107300214
26098,7058.485367626012,16675.3371108594,1577.4853676260118,10455.3371108594,670.431281241055,4443.518272115245
26099,7136.002325338261,16678.51765778659,1655.0023253382606,10458.51765778659,703.3759882687607,4444.8700045593005
26100,7159.1386193003345,16657.020013701716,1678.1386193003345,10437.020013701716,713.2089132026422,4435.733505823229
26101,7059.569549593827,16652.740332359856,1578.569549593827,10432.740332359856,670.8920585773765,4433.914641252938
26102,7005.499518326954,16650.401688708298,1524.4995183269539,10430.401688708298,647.9122952889554,4432.920717701027
26103,7036.98530574833,16648.835230667486,1555.9853057483297,10428.835230667486,661.2937549430401,4432.254973033681
26104,7081.982409083946,16654.704590965048,1600.9824090839456,10434.704590965048,680.4175238606769,4434.749451160145
26105,7126.961367291926,16644.067258080842,1645.9613672919259,10424.067258080842,699.5335810990684,4430.228584684358
26106,7067.854046211947,16631.09675200632,1586.8540462119472,10411.09675200632,674.4129696400776,4424.716119602686
26107,6980.145186568376,16636.49164828341,1499.1451865683757,10416.491648283409,637.1367042915597,4427.008950520449
26108,7102.154954115362,16626.110506062523,1621.1549541153618,10406.110506062523,688.9908554990287,4422.596965076572
26109,7006.024921949668,16622.041470019292,1525.0249219496682,10402.041470019292,648.135591828609,4420.867624758199
26110,7035.024325701001,16621.367320362275,1554.0243257010006,10401.367320362275,660.4603384229252,4420.581111153967
26111,7073.2038835812655,16616.383437824774,1592.2038835812655,10396.383437824774,676.6866505220378,4418.462961075529
26112,7140.868375725182,16619.203473515914,1659.868375725182,10399.203473515914,705.4440596832023,4419.661476244263
26113,6979.083091399908,16613.51032353597,1498.083091399908,10393.510323535971,636.6853138449609,4417.241887502788
26114,7086.610405582909,16602.47922858014,1605.6104055829092,10382.479228580141,682.3844223727364,4412.55367214656
26115,6957.649669404691,16603.144707013296,1476.649669404691,10383.144707013296,627.5761094969936,4412.836500480651
26116,6991.590202251027,16590.502740701733,1510.5902022510272,10370.502740701733,642.0008359566865,4407.463664798236
26117,7019.958548381547,16586.054418756146,1538.9585483815472,10366.054418756146,654.0573830621576,4405.573127971362
26118,7052.949256599874,16588.463129388565,1571.9492565998744,10368.463129388565,668.0784340549466,4406.59682999014
26119,7166.341770576438,16601.84928682377,1685.3417705764377,10381.84928682377,716.270252494986,4412.285946900102
26120,7132.466224525449,16587.87320123613,1651.4662245254494,10367.873201236129,701.873145423316,4406.346110525355
26121,7086.722178879493,16575.91443839963,1605.7221788794932,10355.914438399632,682.4319260237846,4401.2636363198435
26122,6942.9781466681225,16583.718753301306,1461.9781466681225,10363.718753301306,621.3407123339521,4404.580470153055
26123,6976.151809590718,16572.528911330563,1495.1518095907177,10352.528911330563,635.439519076055,4399.824787315489
26124,6961.4579593715425,16560.78589607392,1480.4579593715425,10340.785896073921,629.1946327329056,4394.834005831416
26125,7168.418482621915,16559.329209468437,1687.4184826219152,10339.329209468437,717.152855114314,4394.214914024085
26126,7136.151004880552,16557.139009345865,1655.1510048805521,10337.139009345865,703.4391770742346,4393.284078971992
26127,7018.967130959007,16553.454945282097,1537.9671309590067,10333.454945282097,653.6360306575779,4391.718351744891
26128,7097.83117568024,16424.633698434507,1616.8311756802404,10204.633698434507,687.1532496641022,4336.969321834666
26129,6986.539652852723,16415.425203638093,1505.5396528527226,10195.425203638093,639.8543524624071,4333.05571154619
26130,7003.413962188465,16411.35198369815,1522.4139621884651,10191.35198369815,647.0259339300976,4331.324593071714
26131,6946.14214785895,16403.165168252,1465.14214785895,10183.165168251999,622.6854128400537,4327.845196507099
26132,7030.901754155355,16407.944078162953,1549.9017541553549,10187.944078162953,658.7082455160258,4329.876233219255
26133,7080.254901884514,16411.456701767485,1599.2549018845139,10191.456701767485,679.6833333009183,4331.369098251181
26134,6974.525310749342,16401.673691316326,1493.5253107493418,10181.673691316326,634.7482570684703,4327.211318809438
26135,7062.379286365583,16404.03440159811,1581.3792863655826,10184.03440159811,672.0861967053726,4328.214620679197
26136,7109.9722496115055,16401.992716697594,1628.9722496115055,10181.992716697594,692.3132060848898,4327.3469045964775
26137,7093.317279406804,16401.047619901852,1612.3172794068041,10181.047619901852,685.2348437478918,4326.945238458287
26138,7051.386960121518,16395.568432026674,1570.3869601215183,10175.568432026674,667.4144580516453,4324.616583611336
26139,7125.552529196795,16396.247475691594,1644.5525291967951,10176.247475691594,698.9348249086379,4324.905177168927
26140,7036.06386635251,16387.490231387295,1555.0638663525096,10167.490231387295,660.9021431998166,4321.1833483396
26141,7012.576678689416,16390.448882305034,1531.5766786894164,10170.448882305034,650.920088443002,4322.440774979639
26142,7113.044406047239,16381.211053387266,1632.0444060472391,10161.211053387266,693.6188725700766,4318.514697689588
26143,6976.537154823726,16379.92541092903,1495.5371548237263,10159.92541092903,635.6032908000836,4317.968299644838
26144,7086.148032029762,16383.1431693928,1605.1480320297624,10163.1431693928,682.187913612649,4319.33584699194
26145,6945.688579216159,16377.93259037978,1464.6885792161593,10157.93259037978,622.4926461668676,4317.121350911406
26146,7062.916951416264,16379.389454778982,1581.916951416264,10159.389454778982,672.3147043519122,4317.740518281067
26147,7006.74758277424,16372.40212581681,1525.74758277424,10152.40212581681,648.442722679052,4314.770903472145
26148,7044.828006968664,16376.512759137131,1563.8280069686643,10156.512759137131,664.6269029616823,4316.51792263328
26149,7071.973391810165,16360.752599608204,1590.9733918101647,10140.752599608204,676.16369151932,4309.819854833487
26150,7047.939350238114,16365.81339734172,1566.9393502381135,10145.81339734172,665.9492238511982,4311.970693870231
26151,7092.977170198483,16364.395095594416,1611.9771701984828,10144.395095594416,685.0902973343551,4311.367915627627
26152,7125.355996694398,16364.09724497141,1644.3559966943976,10144.09724497141,698.8512985951189,4311.241329112849
26153,6980.293382949431,16354.598726272701,1499.2933829494314,10134.598726272701,637.1996877535083,4307.204458665898
26154,7015.085900163788,16353.127647510459,1534.0859001637882,10133.127647510459,651.98650756961,4306.579250191945
26155,6939.6074972010465,16352.704523713526,1458.6074972010465,10132.704523713526,619.9081863104448,4306.399422578249
26156,7050.921735077976,16351.151844794946,1569.9217350779763,10131.151844794946,667.2167374081399,4305.739534037852
26157,7109.0098520270585,16350.126745088171,1628.0098520270585,10130.126745088171,691.9041871114998,4305.3038666624725
26158,7085.763067742555,16346.626147223928,1604.763067742555,10126.626147223928,682.0243037905858,4303.816112570169
26159,7031.36067930841,16341.677537055813,1550.36067930841,10121.677537055813,658.9032887060742,4301.712953248721
26160,7126.512977637312,16342.885970915173,1645.5129776373124,10122.885970915173,699.3430154958577,4302.226537638949
26161,7045.934895947257,16338.914389796617,1564.9348959472572,10118.914389796617,665.0973307775843,4300.538615663562
26162,7107.737845677618,16332.964421210381,1626.7378456776178,10112.964421210381,691.3635844129875,4298.009879014412
26163,7089.385685818436,16330.037971224727,1608.3856858184363,10110.037971224727,683.5639164728354,4296.766137770509
26164,6962.0559584491175,16316.90780214229,1481.0559584491175,10096.90780214229,629.4487823408749,4291.185815910473
26165,7026.209897012766,16325.811320070545,1545.2098970127663,10105.811320070545,656.7142062304257,4294.969811029981
26166,7008.883498273692,16324.095958239697,1527.8834982736917,10104.095958239697,649.3504867663189,4294.240782251871
26167,7044.918790341387,16317.861321725326,1563.9187903413867,10097.861321725326,664.6654858950893,4291.591061733264
26168,6916.959052327256,16318.792854905421,1435.9590523272564,10098.792854905421,610.2825972390839,4291.986963334804
26169,7069.4294374858355,16321.632676816631,1588.4294374858355,10101.632676816631,675.0825109314801,4293.193887647068
26170,7119.018667716791,16315.374559090236,1638.0186677167912,10095.374559090236,696.1579337796362,4290.534187613351
26171,7094.449118034707,16307.497650341786,1613.4491180347068,10087.497650341786,685.7158751647504,4287.186501395258
26172,6996.820779513165,16307.984494482074,1515.8207795131648,10087.984494482074,644.223831293095,4287.393410154881
26173,7065.655589642928,16302.566625133182,1584.6555896429281,10082.566625133182,673.4786255982444,4285.090815681602
26174,7158.146406633878,16318.101724792008,1677.1464066338776,10098.101724792008,712.7872228193979,4291.6932330366035
26175,7150.28966882743,16302.854734515662,1669.2896688274304,10082.854734515662,709.4481092516579,4285.213262169156
26176,7160.422917254655,16386.973405308127,1679.4229172546547,10166.973405308127,713.7547398332282,4320.963697255954
26177,7145.3877136345545,16338.90632663129,1664.3877136345545,10118.90632663129,707.3647782946856,4300.535188818298
26178,7135.303958749658,16304.751369787235,1654.3039587496578,10084.751369787235,703.0791824686046,4286.019332159574
26179,7141.882324478387,16394.71779143402,1660.882324478387,10174.717791434021,705.8749879033145,4324.2550613594585
26180,7136.289307095516,16421.12642339663,1655.289307095516,10201.126423396629,703.4979555155943,4335.478729943567
26181,6834.704366801896,17040.723067775627,1353.704366801896,10820.723067775627,575.3243558908058,4598.807303804641
26182,6838.0396368232105,17005.501260791774,1357.0396368232105,10785.501260791774,576.7418456498644,4583.838035836504
26183,6839.112799526346,16976.374437193524,1358.112799526346,10756.374437193524,577.197939798697,4571.459135807248
26184,6852.359306053204,16961.750926733912,1371.359306053204,10741.750926733912,582.8277050726116,4565.244143861913
26185,6866.206528050163,17034.626297708768,1385.206528050163,10814.626297708768,588.7127744213192,4596.216176526226
26186,6868.565914858633,16980.263684082725,1387.5659148586328,10760.263684082725,589.715513814919,4573.1120657351585
26187,6870.726772301106,17008.57939725397,1389.7267723011064,10788.579397253969,590.6338782279702,4585.146243832936
26188,6878.614141891059,16949.535695405742,1397.6141418910593,10729.535695405742,593.9860103037001,4560.05267054744
26189,6890.738600486691,16967.532153201904,1409.7386004866912,10747.532153201904,599.1389052068438,4567.70116511081
26190,6893.797086592639,16929.647331658103,1412.797086592639,10709.647331658103,600.4387618018716,4551.600115954694
26191,6902.660627616,17032.45277801685,1421.660627616,10812.45277801685,604.2057667368,4595.292430657161
26192,6910.595063461111,16917.512043088256,1429.5950634611108,10697.512043088256,607.5779019709721,4546.442618312509
26193,6905.993773530875,16838.984308959054,1424.993773530875,10618.984308959054,605.6223537506219,4513.068331307598
26194,6909.493576880923,16876.167170948065,1428.4935768809228,10656.167170948065,607.1097701743921,4528.871047652928
26195,6907.346011455915,16992.542924896155,1426.3460114559148,10772.542924896155,606.1970548687638,4578.330743080866
26196,6932.464244780822,16987.790501066476,1451.464244780822,10767.790501066476,616.8723040318492,4576.310962953252
26197,6935.255243168008,16898.789273061808,1454.2552431680078,10678.789273061808,618.0584783464033,4538.485441051268
26198,6923.6256400471375,17025.487769571773,1442.6256400471375,10805.487769571773,613.1158970200335,4592.332302068004
26199,6927.48184433132,16951.237674425727,1446.4818443313197,10731.237674425727,614.7547838408109,4560.776011630934
26200,6930.29257538487,16850.902436902805,1449.2925753848704,10630.902436902805,615.9493445385699,4518.133535683692
26201,6944.72449073623,16925.23252665049,1463.72449073623,10705.232526650489,622.0829085628977,4549.723823826457
26202,6950.883178113053,17002.77389535751,1469.883178113053,10782.77389535751,624.7003506980475,4582.678905526942
26203,6951.502792396346,16859.61949869203,1470.5027923963462,10639.61949869203,624.9636867684471,4521.838286944113
26204,6952.950376702039,16835.06110268066,1471.9503767020387,10615.061102680658,625.5789100983665,4511.400968639279
26205,6959.391773680723,16825.565809779193,1478.3917736807234,10605.565809779193,628.3165038143075,4507.365469156157
26206,6906.148123659939,16814.214319125793,1425.1481236599393,10594.214319125793,605.6879525554742,4502.541085628462
26207,6928.420048033694,16814.04513679287,1447.420048033694,10594.045136792869,615.1535204143199,4502.469183136969
26208,6961.265700637378,16805.13129537277,1480.2657006373784,10585.131295372768,629.1129227708858,4498.680800533426
26209,6936.64142728062,16793.724811004093,1455.6414272806196,10573.724811004093,618.6476065942633,4493.8330446767395
26210,6913.306881722352,16791.04609336176,1432.306881722352,10571.046093361761,608.7304247319996,4492.694589678748
26211,6968.1543791833,16786.978858064154,1487.1543791833,10566.978858064154,632.0406111529026,4490.966014677266
26212,6903.3988863366885,16770.543330364548,1422.3988863366885,10550.543330364548,604.5195266930926,4483.980915404933
26213,6925.543245233055,16771.275099748134,1444.5432452330551,10551.275099748134,613.9308792240485,4484.291917392957
